	Galactan	Tryptamine	Maltose	Glycochenodeoxycholate	Spermidine	Sulfur (Elemental sulfur)	Taurocholate	Chitin	Sulfate (Sulfuric acid)	Dimethyl sulfide (Methyl sulfide)	Deoxycholic acid	D-Galactosamine (Galactosamine)	D-Ribose (Ribose)	Hyaluronan (Hyaluronate, Hyaluronic acid)	L-Arginine (Arginine)	Benzaldehyde	Valerate (Pentanoic acid, Pentanoate)	Methylamine (Monomethylamine)	Myristic acid (Tetradecanoic acid, Tetradecanoate)	2-methylbutyrate (2-methylbutanoic acid)	Mucin (Mucus Glycoprotein)	Taurochenodeoxycholate	Methane (CH4)	cis-Aconitate (trans-Aconitate, trans-Aconitic acid)	L-Cysteine (Cysteine, D-Cysteine)	4-Aminobutyrate (GABA)	Benzyl alcohol	Phenylacetate	Menaquinone (Vitamin K2)	L-Methionine (D-Methionine)	Xylitol	D-Mannose (Mannose)	Propanol (n-propanol, 1-Propanol)	5-Aminovalerate	L-Valine (Valine, D-Valine)	L-Lactate ([S]-Lactate, Lactate, D-Lactate, [R]-Lactate)	1,2-propanediol (Propene diol, Propylene glycol, [R]-1,2-propanediol, [R]-propane-1,2-diol, [S]-1,2-propanediol, [S]-propane-1,2-diol)	L-Asparagine (Asparagine)	beta-alanine (3-Aminopropionate)	FOS (Fructooligosaccharide)	Taurine	2-Oxobutyrate (Alpha-ketobutyrate, 2-Oxobutanoate)	Chondroitin 4-sulfate (Chondroitin 6-sulfate)	Tyramine	1,2-Ethanediol (Ethylene glycol)	Acetate	D-Tagatose	L-Glycine (Glycine)	D-Turanose	Betaine (Glycine betaine)	Erythritol	Melibiose	Triglyceride	D-Glucuronic acid (D-Glucuronate)	D-Psicose	alpha-Linolenic acid (Omega-3 fatty acid)	Phenylethylamine	L-Alanine (D-Alanine, Alanine)	Uridine	L-Threonine (Threonine)	Benzoate	Pentanol	Inositol (myo-Inositol, Inositol 1-phosphate, Myo-inositol phosphate)	D-Arabinose (L-Arabinose, Arabinose, L-Arabinopyranose, L-Arabinofuranose)	Choline	Linoleic acid (Omega-6 fatty acid)	Isobutyrate (2-Methylpropanoic acid)	Adipate	N-Acetylgalactosamine (N-Acetyl-D-galactosamine)	L-Tryptophan (Tryptophan)	L-Histidine (Histidine)	Mn2+ (Manganese)	H2O2	Starch (Amylopectin, Amylose, 1,4-alpha-D-Glucan, Pullulan, Resistant starch)	Butylamine	Lactose	Niacin (Vitamin B3, Nicotinic acid, Nicotinate, Nicotinamide, Vitamin B3)	Pectin	Oxalate	Urea	Riboflavin (Vitamin B2)	Thymidine	L-Lysine (Lysine, D-Lysine)	Isomaltose	Palmitate (Palmitic acid, Hexadecanoic acid, Hexadecanoate)	L-Leucine (Leucine)	Adenosylcobalamin (Vitamin B12, Cobamide coenzyme, Cob[II]alamin, Vitamin B12r, Cob[I]alamin, Vitamin B12s, Aquacobalamin, Cobalamin [III])	Raffinose	Succinate	Citrate	L-Glutamine (D-Glutamine, Glutamine)	Biotin (Vitamin B7)	N-Acetyl-D-mannosamine	4-Aminobenzoate (para-amino, Benzoic acid)	Glyoxylate (Glyoxylic acid, Glyoxalate)	Isethionate	Dodecanoate (Lauric acid, Laureate)	Butyrate	L-Isoleucine (Isoleucine)	2-Aminobutyric acid (2-Aminobutyrate)	Stearic acid (Stearate, Octadecanoate)	Cadaverine	L-Malate ([S]-Malate, L-Malic acid, Malate, D-Malate, [R]-Malate)	[R,R]-2,3-Butanediol ([R,R]-Butanediol, [S,S]-2,3-Butanediol, [S,S]-Butanediol)	L-Rhamnose (Rhamnose, D-Rhamnose)	Propanoate (Propionate)	Hemicellulose	Chenodeoxycholic acid (Chenodeoxycholate)	Indole	Pyridoxal (Vitamin B6, Pyridoxine, Pyridoxamine, Vitamin B6)	CO2	Indole-3-acetate (Indoleacetate)	Pelargonic acid (Pelargonate, Nonanoic acid)	N-Acetylneuraminic acid (N-acetylneuraminate, Neu5Ac, Sialic acid)	Nitric Oxide (NO)	Methanol	Pimelate	Isopropanol (2-Propanol)	Phenol	L-Aspartate (Aspartate, D-Aspartate)	Butanol	DNA RNA Polynucleotide	Trimethylamine N-oxide (Trimethylamine-N-oxide)	Pantothenic acid (Vitamin B5, Pantothenate)	NH3 (Ammonia, NH4+, Ammonium)	Glycocholate	Propanal	Bicarbonate (HCO3-, H2CO3, Carbonic acid, Carbonate)	Dichloromethane (Methylene chloride)	L-Phenylalanine (Phenylalanine, D-Phenylalanine)	L-Glutamate (L-Glutamic acid, Glutamate, D-Glutamate)	Cellobiose	Thiosulfate	Glycerol	L-Idonate	Taurodeoxycholate	Crotonate (2-Butenoate, 2-Butenoic acid, Crotonic acid, 3-Methylacrylic acid)	L-Ornithine (Ornithine)	Acetone	Toluene	Trehalose	Formate	Polypeptide	XOS (Xylooligosaccharide)	N-Acetyl-D-Glucosamine (N-Acetylglucosamine)	Itaconate	Taurolithocholate	Shikimate	D-Galacturonate	H2 (Hydrogen)	Trimethylamine	Isovalerate (3-Methylbutanoic acid)	D-Glucosamine (Glucosamine)	N2	Malonate	Carbon monoxide (CO)	meso-Tartrate (meso-Tartaric acid, Tartrate, L-tartrate, L-Tartaric acid)	Caproate (Hexanoate)	Cellotetraose (Cellohexaose, Cellopentaose, Cellotriose)	Glycodeoxycholate	Dextrin (Maltotriose, Maltodextrin, Maltohexaose, Maltotetraose, Maltooligosaccharide)	Cellulose (Beta-D-glucan)	Lithocholic acid	Glycolate	Nitrite	Inosine	D-Gluconate (D-Gluconic acid) (Gluconate)	D-Lyxose (L-Lyxose)	L-Serine (Serine, D-Serine)	Oleic acid ([9Z]-Octadecenoic acid)	Dimethylamine	D-Galactose	Orotic acid (Orotate)	Fructan (Inulin, Levan)	D-Glucose (Glucose)	D-Mannitol (Mannitol)	D-Fructose (Fructose)	D-Xylulose (Xylulose, L-Xylulose)	Galactitol (Dulcitol)	L-Fucose	Ethanolamine (Phosphatidylethanolamine)	D-Xylose (Xylose)	Nitrate	Cholic acid (Cholate)	Acetoin (3-hydroxybutanone, acetyl methyl carbinol, [R]-Acetoin)	Pyruvate	D-Fructuronate	L-Sorbose (Sorbose)	Formaldehyde	Ethanol	D-Tagaturonate	Arabinogalactan	Folic acid (Folate, Vitamin B9)	1,3-Propanediol	L-Homoserine	Spermine	Stachyose	Glycolithocholate	Alginate	L-Tyrosine (Tyrosine)	L-Proline (Proline, D-Proline)	p-Cresol (4-methylphenol, 4-cresol)	Histamine	alpha-ketoglutarate (2-oxoglutarate)	Oxaloacetate	Ascorbic acid (Vitamin C, L-Ascorbate, Ascorbate)	Thiamine (Vitamin B1, Thiamin)	Putrescine	H2S (HS-)	D-Sorbitol (D-Glucitol, Sorbitol, Glucitol, L-Sorbitol, Sorbitol)	L-Arabitol (L-Arabinitol, D-Arabitol)	Sucrose	Total
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae																																																																																																																																																																																																																					0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.0	0.0	0.01507537688442211	0.0	0.0	0.0	0.005025125628140704	0.0	0.005025125628140704	0.0	0.005025125628140704	0.005025125628140704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.010050251256281407	0.0	0.0	0.010050251256281407	0.0	0.005025125628140704	0.0	0.0	0.0	0.0	0.0	0.0	0.005025125628140704	0.0	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.005025125628140704	0.005025125628140704	0.0	0.005025125628140704	0.010050251256281407	0.0	0.0	0.0	0.0	0.0	0.010050251256281407	0.005025125628140704	0.0	0.0	0.0	0.0	0.01507537688442211	0.020100502512562814	0.0	0.0	0.020100502512562814	0.005025125628140704	0.0	0.005025125628140704	0.0	0.0	0.010050251256281407	0.02512562814070352	0.005025125628140704	0.010050251256281407	0.010050251256281407	0.010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010050251256281407	0.0	0.0	0.0	0.010050251256281407	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.010050251256281407	0.0	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.0	0.005025125628140704	0.01507537688442211	0.005025125628140704	0.005025125628140704	0.02512562814070352	0.005025125628140704	0.0	0.0	0.0	0.0	0.0	0.005025125628140704	0.005025125628140704	0.0	0.005025125628140704	0.0	0.005025125628140704	0.0	0.0	0.005025125628140704	0.0	0.0	0.005025125628140704	0.0	0.005025125628140704	0.005025125628140704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01507537688442211	0.0	0.0	0.0	0.0	0.005025125628140704	0.0	0.0	0.02512562814070352	0.005025125628140704	0.0	0.0	0.0	0.0	0.005025125628140704	0.010050251256281407	0.020100502512562814	0.005025125628140704	0.0	0.0	0.005025125628140704	0.005025125628140704	0.0	0.0	0.005025125628140704	0.0	0.0	0.0	0.005025125628140704	0.0	0.005025125628140704	0.0	0.0	0.010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.010050251256281407	0.0	0.0	0.02512562814070352	0.005025125628140704	0.005025125628140704	199.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales																																																																																																																																																																																																																					0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015306122448979591	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.01020408163265306	0.0	0.00510204081632653	0.00510204081632653	0.0	0.0	0.00510204081632653	0.00510204081632653	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.01020408163265306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.01020408163265306	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.01020408163265306	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.04591836734693878	0.00510204081632653	0.0	0.01020408163265306	0.0	0.0	0.01020408163265306	0.0	0.0	0.00510204081632653	0.0	0.01020408163265306	0.02040816326530612	0.0	0.01020408163265306	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015306122448979591	0.0	0.0	0.0	0.04591836734693878	0.0	0.00510204081632653	0.0	0.0	0.0	0.01020408163265306	0.0	0.00510204081632653	0.0	0.00510204081632653	0.0	0.00510204081632653	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.04591836734693878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.00510204081632653	0.0	0.00510204081632653	0.0	0.0	0.015306122448979591	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.01020408163265306	0.0	0.00510204081632653	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.01020408163265306	0.00510204081632653	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0	0.0	0.0	0.0	0.00510204081632653	196.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08823529411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.08823529411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.029411764705882353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae																																																																																																																																																																																																																					0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0	0.0	0.0070921985815602835	0.0	0.0	0.0	0.0070921985815602835	0.0	0.07801418439716312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.05673758865248227	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.0	0.0	0.04964539007092199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05673758865248227	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.04964539007092199	0.0	0.0	0.0	0.0	0.014184397163120567	0.0	0.0	0.04964539007092199	0.0	0.0	0.04964539007092199	0.0	0.04964539007092199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04964539007092199	0.0	0.0070921985815602835	0.0	0.0	0.0	0.014184397163120567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.05673758865248227	0.0	0.0070921985815602835	0.0	0.0	0.0	0.0	0.0	0.05673758865248227	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.05673758865248227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	0.0	0.0	0.05673758865248227	0.0	0.0	0.0	0.05673758865248227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070921985815602835	141.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae																																																																																																																																																																																																																					0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	0.0	0.0	0.020289855072463767	0.0	0.0	0.020289855072463767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020289855072463767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002898550724637681	0.0	0.0	0.0	0.008695652173913044	0.0	0.0	0.0	0.011594202898550725	0.0	0.0	0.0	0.0	0.0	0.0	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028985507246376812	0.002898550724637681	0.0	0.0	0.0	0.014492753623188406	0.0	0.0	0.0	0.0	0.0	0.002898550724637681	0.002898550724637681	0.0	0.002898550724637681	0.0	0.005797101449275362	0.0	0.005797101449275362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005797101449275362	0.0	0.0	0.0	0.005797101449275362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0782608695652174	0.0	0.020289855072463767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02318840579710145	0.0	0.020289855072463767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005797101449275362	0.0	0.0	0.017391304347826087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020289855072463767	0.017391304347826087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002898550724637681	0.0	0.014492753623188406	0.02608695652173913	0.08115942028985507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005797101449275362	0.0	0.0	0.0	0.0	0.017391304347826087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002898550724637681	0.0	0.0	0.0	0.0	0.002898550724637681	345.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.015625	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09375	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0
